CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,REALIZADA,REGION,MAS_500,AGLOMERADO,PONDERA,IV1,IV1_ESP,IV2,IV3,IV3_ESP,IV4,IV5,IV6,IV7,IV7_ESP,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II7_ESP,II8,II8_ESP,II9,V1,V2,V2_02,V2_03,V21_01,V22_01,V3,V4,V5_02,V5_03,V6,V7,V8,V9,V10,V11_01,V11_02,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4,V5_01,V21_02,V21_03,V22_02,V22_03,V2_01
TQRMNOQSWHJMQUCDEIJAH00873237,2024,4,1,1,1,S,33,2066,1,,3,1,,3,1,1,1,,1,1,1,2,2,2,2,3,1,2,0,2,2,2,0,0,0,0,2,,2,,2,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,0,12,,12,12,,12,0,12,,12,12,,12,0,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNOTPTHJLKNCDEHIBB00873238,2024,4,1,1,40,N,22,166,1,,2,1,,5,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,2,2,2,0,2,0,1,,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,5,0,5,1270000,7,7,8,,7,7,254000,3,4,5,,4,4,179,2,0,98,0,0,0,2,2,2,2,2,1
TQRMNORXUHMNLMCDEGJBF00809935,2024,4,1,1,43,S,13,517,1,,2,2,,2,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,1,1,2,0,2,0,6,,2,,1,1,2,0,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,580000,3,3,3,3,,3,"193333,33",2,2,2,2,,2,593,2,0,98,0,0,0,2,2,2,2,2,0
TQRMNOPUYHMMMNCDEFKID00808918,2024,4,1,1,43,S,4,536,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,0,98,0,0,0,2,2,2,2,2,1
TQRMNORUPHMMMNCDEFKID00808829,2024,4,1,1,43,S,4,754,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,1,2,2350000,9,10,10,9,,9,"783333,33",9,9,8,8,,8,1118,1,0,2,0,0,0,2,2,2,2,2,0
TQRMNOSVUHMOMPCDEFKID00808919,2024,4,1,1,43,S,4,933,1,,1,2,,4,1,1,1,,1,2,1,2,2,2,2,1,1,2,0,1,2,2,2,0,2,0,6,,2,,3,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,0,3,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,0,2,0,0,0,2,2,2,2,2,0
TQRMNOUUSHMOMPCDEFKID00808908,2024,4,1,1,43,S,4,911,1,,2,1,,2,1,1,1,,1,1,1,3,2,2,2,2,2,2,0,1,1,1,2,0,2,0,3,,2,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,0,3,920000,5,6,5,5,,5,"306666,67",4,5,4,4,,4,1367,1,0,2,0,0,0,1,2,2,2,2,0
TQRMNOPVXHJMMNCDEFKID00873239,2024,4,1,1,43,S,4,984,1,,4,1,,2,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,1,2,0,2,0,1,,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,7,3,4,0,12,12,12,12,,12,0,12,12,12,12,,12,0,4,0,98,0,0,0,1,2,2,1,2,2
TQRMNOPQTHLMMOCDEFKID00851792,2024,4,1,1,43,S,4,452,1,,3,1,,1,1,1,2,,1,1,1,1,2,2,2,3,1,2,0,1,2,2,2,0,2,0,1,,2,,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,1000000,6,6,6,5,,6,500000,7,7,6,7,,6,617,1,2,98,0,0,0,2,2,2,2,2,1
TQRMNOQUPHKNKPCDEIHJF00870092,2024,4,1,1,44,N,31,111,1,,3,1,,4,1,1,1,,1,1,1,2,2,2,2,3,2,2,0,2,2,2,0,0,0,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,1,2,600000,3,3,2,,3,2,200000,2,3,2,,3,1,111,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNORQQHMMMMCDEGJBF00810005,2024,4,1,1,43,S,13,690,1,,3,1,,1,1,1,1,,1,1,1,2,2,2,2,3,2,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,3,1,2,1430000,7,8,8,7,,8,"476666,67",6,7,6,6,,6,751,2,0,1,0,0,0,2,2,2,2,2,0
TQRMNOPQPHKLKRCDEFKID00870035,2024,4,1,1,43,S,4,1008,2,,4,1,,1,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,2,1,2,0,2,0,3,,4,ELECTRICIDAD,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,0,12,12,12,12,,12,0,12,12,12,12,,12,0,2,1,98,0,0,0,2,2,2,2,2,0
TQTMNOSPPHMMLUCDEIIAD00812014,2024,4,1,1,1,S,32,3374,2,,1,1,,4,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,1,1,2,2,0,2,0,3,,2,,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,3,1,2,45000,1,,1,1,,1,15000,1,,1,1,,1,4712,3,0,98,0,0,0,2,2,2,2,2,2
TQRMNOQWVHKNLSCDEIIAD00870314,2024,4,1,1,1,S,32,1275,2,,2,1,,9,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,0,12,,12,12,,12,0,12,,12,12,,12,0,1,2,98,0,0,0,2,2,2,2,2,0
TQRMNOPVSHJOLRCDEIIAD00873240,2024,4,1,1,1,S,32,3057,2,,2,1,,2,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,5,,1,,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,0,4,0,12,,12,12,,12,0,12,,12,12,,12,0,2,0,98,0,0,0,2,2,1,2,1,2
TQRMNOPTQHJLLTCDEIIAD00873241,2024,4,1,1,1,S,32,1494,1,,4,1,,2,1,1,1,,1,1,1,1,2,2,2,4,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,0,3,0,12,,12,12,,12,0,12,,12,12,,12,0,1,2,98,0,0,0,2,2,2,2,2,0
TQRMNOQYPHJKMMCDEIIAD00873356,2024,4,1,1,1,S,32,571,1,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,1500000,8,,7,7,,6,750000,8,,8,8,,6,784,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNOPTXHMKMPCDEIIAD00812008,2024,4,1,1,1,S,32,855,1,,4,2,,1,1,1,1,,1,1,1,1,2,2,2,4,2,2,0,2,2,1,2,0,2,0,1,,1,,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,0,2,670000,3,,3,3,,2,335000,5,,5,5,,2,1165,1,2,98,0,0,0,2,2,2,2,2,1
TQRMNOPRWHMLMQCDEIIAD00870200,2024,4,51,1,1,S,32,98,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,12,,12,12,,12,0,12,,12,12,,12,0,1,0,98,0,0,0,2,2,2,2,2,1
TQRMNOPRUHMOKNCDEIIAD00812001,2024,4,1,1,1,S,32,1525,2,,4,1,,2,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,2,2,2,0,2,0,2,,1,,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,4,0,4,870000,5,,4,5,,3,217500,3,,3,3,,1,3122,1,0,98,0,0,0,2,2,2,1,1,2
TQRMNOSPSHMMKUCDEIIAD00811968,2024,4,1,1,1,S,32,2214,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,2,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,12,,12,12,,12,0,12,,12,12,,12,0,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNORVTHKLKUCDEIIAD00869746,2024,4,1,1,1,S,32,2219,2,,4,1,,9,1,1,1,,1,1,1,1,2,2,2,4,2,1,1,1,1,1,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,3,0,3,3900000,10,,10,10,,10,1300000,10,,10,10,,9,4813,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNOPWSHKMRLCDEIJAH00870306,2024,4,1,1,1,S,33,572,1,,3,2,,4,2,1,1,,1,1,1,2,2,1,2,3,2,2,0,1,2,2,2,0,2,0,1,,1,,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,0,5,0,12,,12,12,,12,0,12,,12,12,,12,0,2,1,98,0,0,0,2,2,2,2,2,1
TQRMNOPWQHLKSQCDEIJAH00855431,2024,4,1,1,1,S,33,2183,1,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,0,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,0,3,0,12,,12,12,,12,0,12,,12,12,,12,0,2,0,98,0,0,0,2,2,2,2,2,0
TQRMNOQWYHKMROCDEIJAH00870154,2024,4,1,1,1,S,33,3141,1,,4,1,,2,1,1,1,,1,1,1,1,2,2,2,4,1,2,0,1,2,1,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,700000,4,,3,3,,4,700000,8,,8,8,,9,4091,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNOPSRHLLSSCDEIJAH00855432,2024,4,1,1,1,S,33,2487,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,6,1570000,8,,7,8,,8,"261666,67",3,,3,3,,4,4877,2,0,1,0,0,0,2,2,2,2,2,0
TQRMNORPQHMNOTCDEIJAH00812404,2024,4,1,1,1,S,33,2179,1,,4,2,,1,2,1,1,,1,2,2,2,2,1,2,4,3,2,0,2,1,1,2,0,2,0,1,,2,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,6,1,5,1300000,7,,7,7,,7,"216666,67",3,,3,3,,3,4896,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNOSSQHKMOSCDEIJAH00870186,2024,4,1,1,1,S,33,2079,1,,2,1,,2,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,1,2,0,2,0,1,,1,,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,604000,3,,3,3,,3,604000,8,,7,8,,8,2453,1,0,98,0,0,0,2,2,2,2,2,1
TQRMNOQPXHLKPRCDEIJAH00873357,2024,4,1,1,1,S,33,1350,2,,2,1,,2,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,870000,5,,4,5,,5,870000,9,,9,9,,9,1583,1,0,97,0,0,0,2,2,2,2,2,0
TQRMNOPQTHKLOUCDEIJAH00873358,2024,4,1,1,1,S,33,2385,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,3,1,2,1600000,8,,8,8,,8,"533333,33",7,,7,7,,7,4012,2,0,1,0,0,0,2,2,2,2,2,0
TQRMNOSUVHMMKTCDEIJAH00812835,2024,4,1,1,1,S,33,2310,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,1,,4,electricidad,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,1280000,7,,6,7,,7,320000,5,,4,4,,5,4971,2,0,1,3,4,0,2,2,2,2,2,0
TQRMNOPRRHMKTNCDEIJAH00873359,2024,4,1,1,1,S,33,1952,2,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,1,2,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,800000,4,,4,4,,4,800000,9,,8,9,,9,2293,97,0,98,0,0,0,2,2,2,2,2,1
TQRMNORTTHMOTOCDEIJAH00812465,2024,4,1,1,1,S,33,2710,2,,1,2,,4,1,1,1,,1,1,1,1,2,1,2,2,1,2,0,1,2,2,2,0,2,0,1,,2,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,800000,4,,4,4,,4,400000,6,,6,6,,6,4131,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNOTUWHMOTOCDEIJAH00870139,2024,4,1,1,1,S,33,3387,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,2,1,2,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,1900000,9,,8,9,,9,475000,6,,6,6,,7,5702,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNOPXUHKOSOCDEIJAH00869856,2024,4,1,1,1,S,33,3529,2,,2,2,,2,1,1,1,,1,1,1,1,2,1,1,2,1,2,0,1,2,2,2,0,2,0,1,,2,,1,1,2,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,4,1,3,0,12,,12,12,,12,0,12,,12,12,,12,0,2,0,1,3,0,0,2,2,2,2,2,0
TQRMNOTQRHMMTQCDEIJAH00873360,2024,4,1,1,1,S,33,1328,2,,3,1,,1,2,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,2200000,9,,9,9,,9,"733333,33",8,,8,8,,9,2458,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNORWYHMMTRCDEIJAH00812324,2024,4,1,1,1,S,33,1266,2,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,1,1,2,0,2,0,3,,1,,1,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,5500000,10,,10,10,,10,2750000,10,,10,10,,10,2200,1,2,98,0,0,0,2,2,2,2,2,0
TQRMNOTWRHKLSPCDEIJAH00869857,2024,4,1,1,1,S,33,2950,2,,3,1,,2,1,1,1,,1,1,1,1,2,1,2,3,1,2,0,1,1,1,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1500000,8,,7,8,,8,1500000,10,,10,10,,10,3150,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNOSTXHKKSQCDEIJAH00873361,2024,4,1,1,1,S,33,2072,2,,2,1,,9,1,1,2,,1,1,1,1,2,2,2,2,1,2,0,2,2,2,0,0,0,0,6,,1,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,800000,4,,4,4,,4,800000,9,,8,8,,9,2708,1,0,98,0,0,0,2,2,2,1,2,2
TQRMNOQYQHKMKQCDEHMHF00870277,2024,4,1,1,42,N,26,249,1,,5,1,,1,1,1,1,,1,1,1,1,2,2,2,5,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,2800000,10,10,10,,10,10,"933333,33",9,9,10,,9,10,323,97,0,2,0,0,0,2,2,2,2,2,0
TQRMNORQPHJNKPCDEHMHF00873461,2024,4,1,1,42,N,26,262,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,1,1,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,0,5,850000,5,5,5,,5,5,170000,2,2,2,,2,2,245,1,2,3,4,0,0,2,2,2,2,2,0
TQRMNOQYYHJKKUCDEIGED00873462,2024,4,1,1,43,N,30,210,2,,2,1,,9,2,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,6,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0,2,2400000,9,10,10,,10,9,1200000,10,10,10,,10,9,258,1,2,98,0,0,0,2,2,2,2,2,0
TQRMNORUWHMMLLCDEIGED00811778,2024,4,1,1,43,N,30,164,1,,3,1,,2,1,1,1,,1,1,1,1,1,2,2,3,3,2,0,1,2,2,2,0,2,0,1,,1,,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,5,0,5,810000,4,5,5,,5,4,162000,2,2,2,,2,1,327,1,0,98,0,0,0,2,2,2,2,2,1
TQRMNORSRHMMMLCDEGGFB00809745,2024,4,1,1,42,S,10,519,1,,4,1,,3,1,1,1,,1,1,1,1,2,2,2,4,1,2,0,1,1,1,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,500000,2,2,2,2,,2,500000,7,7,8,7,,8,593,1,0,98,0,0,0,2,2,2,2,2,1
TQRMNOSSVHMMMLCDEGGFB00809774,2024,4,1,1,42,S,10,421,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,1,2,0,2,0,1,,1,,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,608000,3,3,3,3,,3,304000,4,5,5,4,,5,574,1,2,98,0,0,0,2,2,2,2,2,1
TQRMNOSPSHLNMMCDEGGFB00852692,2024,4,1,1,42,S,10,602,1,,4,1,,1,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,0,12,12,12,12,,12,0,12,12,12,12,,12,0,2,0,3,4,0,0,2,2,2,2,2,1
TQRMNOPXXHKMLSCDEGGFB00869762,2024,4,1,1,42,S,10,523,1,,3,1,,3,2,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,0,3,0,0,0,2,2,2,2,2,1
TQRMNORWYHKMLSCDEGGFB00870768,2024,4,1,1,42,S,10,547,1,,3,1,,3,2,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,1,2,0,2,0,1,,1,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,0,2,0,0,0,2,2,2,2,2,1
TQRMNORQXHMKLLCDEHJGH00811061,2024,4,1,1,40,S,23,195,1,,4,1,,2,1,1,1,,1,1,1,1,2,2,2,4,1,2,0,2,1,1,2,0,2,0,6,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,800000,4,5,5,4,,4,800000,9,9,10,9,,9,197,97,0,98,0,0,0,2,2,2,2,2,1
TQRMNOSPTHMKLMCDEHJGH00811058,2024,4,2,1,40,S,23,339,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,0,2,3680000,10,10,10,10,,10,1840000,10,10,10,10,,10,345,1,0,98,0,0,0,2,2,2,2,2,0
TQTMNOPXSHJOLPCDEGIBJ00873463,2024,4,1,1,41,N,12,324,1,,1,2,,4,1,1,1,,1,1,1,1,2,1,2,1,1,2,0,1,1,2,2,0,2,0,1,,2,,1,1,2,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,1,3,576776,3,3,4,,3,3,144194,2,2,2,,2,1,332,1,0,98,0,0,0,1,2,2,2,2,0
TQRMNOPRVHMMLOCDEGIBJ00809800,2024,4,1,1,41,N,12,499,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,2,1,1,1,1,2,2,0,2,0,3,,2,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,0,1,600000,3,3,4,,3,3,600000,8,8,9,,8,9,499,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNOSSSHMLKSCDEGKDB00873464,2024,4,1,1,43,N,14,124,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,0,3,3140000,10,10,10,,10,10,"1046666,67",9,10,10,,10,10,258,96,0,2,3,1,0,2,2,2,2,2,1
TQRMNOQVTHKOKTCDEGKDB00873465,2024,4,1,1,43,N,14,101,1,,3,1,,5,1,1,1,,1,1,1,1,2,2,1,3,3,2,0,2,2,2,0,0,0,0,2,,2,,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,2,98,0,0,0,2,2,2,2,2,1
TQRMNOQSUHMOKUCDEGKDB00810142,2024,4,1,1,43,N,14,66,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,2,2,0,1,1,1,2,0,2,0,1,,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12,12,,12,12,0,12,12,12,,12,12,0,96,0,98,0,0,0,2,2,2,2,2,1
TQRMNOPVTHMOLMCDEGLDF00810293,2024,4,1,1,41,N,15,194,1,,6,1,,4,1,1,1,,1,1,1,1,2,2,2,6,5,2,0,2,1,2,2,0,2,0,1,,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,5,0,5,1872000,9,9,10,,9,10,374400,5,6,7,,6,8,194,2,0,4,0,0,0,2,2,2,2,2,1
TQRMNOQWWHMOLMCDEGLDF00810314,2024,4,1,1,41,N,15,132,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,2,1,2,2,0,2,0,1,,2,,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,314300,1,1,2,,1,2,157150,2,2,2,,2,2,133,2,0,98,0,0,0,2,2,2,1,2,2
TQRMNOQUVHJOLLCDEGLDF00873466,2024,4,1,1,41,N,15,161,1,,4,1,,4,1,1,1,,1,1,1,2,2,2,2,4,1,2,0,1,1,2,2,0,2,0,6,,2,,2,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,820000,4,5,6,,5,6,410000,6,6,8,,6,8,163,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNOPSRHMNLNCDEGLDF00810315,2024,4,1,1,41,N,15,244,1,,4,2,,4,1,1,1,,1,1,1,1,2,2,2,4,1,2,0,1,2,2,2,0,2,0,8,,2,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,700000,4,4,5,,4,6,350000,5,5,7,,6,7,265,1,2,98,0,0,0,2,2,2,2,2,0
TQRMNOQVVHMNLNCDEGLDF00810316,2024,4,1,1,41,N,15,124,1,,3,1,,2,2,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,1,2,2,0,2,0,1,,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,754500,4,4,5,,4,6,251500,3,4,5,,4,5,142,2,4,98,0,0,0,2,2,2,1,2,2
TQRMNOQQSHMNLMCDEHNHB00811457,2024,4,1,1,42,S,27,225,1,,4,1,,1,1,1,1,,1,1,1,1,2,2,2,4,2,2,0,1,2,1,2,0,2,0,1,,1,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,1668640,8,9,9,8,,9,"556213,33",7,8,8,7,,9,279,2,0,98,0,0,0,2,2,2,2,2,1
TQRMNOQTVHJMKPCDEFMDB00873577,2024,4,1,1,43,N,6,244,1,,4,1,,1,1,1,1,,1,1,1,1,2,2,2,4,1,2,0,1,1,1,2,0,2,0,7,,1,,1,2,2,0,0,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,0,1,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,0,98,0,0,0,2,2,2,2,2,0
